use_case,variant,db_label,n,run_id,phase,elapsed_ms,heap_b,comm_bytes,rounds,correct,param_profile
UC4,label_compact,DB1,512,16,decrypt,18.761,16675400,7340032,1,true,full
UC4,std,DB1,512,17,setup,237.442,73718640,0,0,false,full
UC4,std,DB1,512,17,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,17,encrypt,12.571,7139128,0,0,false,full
UC4,std,DB1,512,17,eval,274.983,55352104,0,0,false,full
UC4,std,DB1,512,17,decrypt,7.943,-2226432,4194304,1,true,full
UC4,label_compact,DB1,512,17,setup,203.998,70572176,0,0,false,full
UC4,label_compact,DB1,512,17,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,17,encrypt,14.245,12598352,0,0,false,full
UC4,label_compact,DB1,512,17,eval,262.839,65273792,0,0,false,full
UC4,label_compact,DB1,512,17,decrypt,21.111,-1570576,7340032,1,true,full
UC4,std,DB1,512,18,setup,243.935,75292832,0,0,false,full
UC4,std,DB1,512,18,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,18,encrypt,13.185,7139128,0,0,false,full
UC4,std,DB1,512,18,eval,279.910,52191624,0,0,false,full
UC4,std,DB1,512,18,decrypt,9.834,-2226432,4194304,1,true,full
UC4,label_compact,DB1,512,18,setup,207.411,72145664,0,0,false,full
UC4,label_compact,DB1,512,18,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,18,encrypt,15.584,12598576,0,0,false,full
UC4,label_compact,DB1,512,18,eval,252.817,65273808,0,0,false,full
UC4,label_compact,DB1,512,18,decrypt,18.984,-253304,7340032,1,true,full
UC4,std,DB1,512,19,setup,228.629,57960048,0,0,false,full
UC4,std,DB1,512,19,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,19,encrypt,13.055,7139128,0,0,false,full
UC4,std,DB1,512,19,eval,270.295,52191448,0,0,false,full
UC4,std,DB1,512,19,decrypt,8.767,4860792,4194304,1,true,full
UC4,label_compact,DB1,512,19,setup,200.820,65319088,0,0,false,full
UC4,label_compact,DB1,512,19,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,19,encrypt,14.439,12598544,0,0,false,full
UC4,label_compact,DB1,512,19,eval,249.084,68086392,0,0,false,full
UC4,label_compact,DB1,512,19,decrypt,20.194,16675400,7340032,1,true,full
UC4,std,DB1,512,20,setup,231.573,70304568,0,0,false,full
UC4,std,DB1,512,20,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,20,encrypt,13.676,7139128,0,0,false,full
UC4,std,DB1,512,20,eval,268.454,54298568,0,0,false,full
UC4,std,DB1,512,20,decrypt,7.184,6305944,4194304,1,true,full
UC4,label_compact,DB1,512,20,setup,201.637,51134576,0,0,false,full
UC4,label_compact,DB1,512,20,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,20,encrypt,15.766,12598544,0,0,false,full
UC4,label_compact,DB1,512,20,eval,251.890,44513800,0,0,false,full
UC4,label_compact,DB1,512,20,decrypt,18.423,16675400,7340032,1,true,full
UC4,std,DB2,100000,1,setup,232.901,54545320,0,0,false,full
UC4,std,DB2,100000,1,precomp,0.000,0,0,0,false,full
UC4,std,DB2,100000,1,encrypt,92.105,26251768,0,0,false,full
UC4,std,DB2,100000,1,eval,1834.187,38767000,0,0,false,full
UC4,std,DB2,100000,1,decrypt,8.794,4860344,4194304,1,true,full
UC4,label_compact,DB2,100000,1,setup,197.326,56915840,0,0,false,full
UC4,label_compact,DB2,100000,1,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB2,100000,1,encrypt,110.765,50932216,0,0,false,full
UC4,label_compact,DB2,100000,1,eval,1655.888,104512480,0,0,false,full
UC4,label_compact,DB2,100000,1,decrypt,105.501,13262048,45088768,1,true,full
UC4,std,DB2,100000,2,setup,229.862,75292832,0,0,false,full
UC4,std,DB2,100000,2,precomp,0.000,0,0,0,false,full
UC4,std,DB2,100000,2,encrypt,89.552,26251768,0,0,false,full
