use_case,variant,db_label,n,run_id,phase,elapsed_ms,heap_b,comm_bytes,rounds,correct,param_profile
UC4,label_cf_scalar,DB1,512,3,encrypt,30.106,8746160,0,0,false,full
UC4,label_cf_scalar,DB1,512,3,eval,14.031,21134560,0,0,false,full
UC4,label_cf_scalar,DB1,512,3,decrypt,9.293,3940096,4194304,1,true,full
UC4,std,DB1,512,4,setup,244.791,65319072,0,0,false,full
UC4,std,DB1,512,4,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,4,encrypt,13.157,7139128,0,0,false,full
UC4,std,DB1,512,4,eval,281.122,53244984,0,0,false,full
UC4,std,DB1,512,4,decrypt,9.214,4860792,4194304,1,true,full
UC4,label_compact,DB1,512,4,setup,214.053,72145776,0,0,false,full
UC4,label_compact,DB1,512,4,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,4,encrypt,15.073,12598624,0,0,false,full
UC4,label_compact,DB1,512,4,eval,266.943,85622832,0,0,false,full
UC4,label_compact,DB1,512,4,decrypt,19.627,-1570448,7340032,1,true,full
UC4,label_compact_max,DB1,512,4,setup,215.222,70571872,0,0,false,full
UC4,label_compact_max,DB1,512,4,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,4,encrypt,14.923,12598400,0,0,false,full
UC4,label_compact_max,DB1,512,4,eval,395.889,90358704,0,0,false,full
UC4,label_compact_max,DB1,512,4,decrypt,22.185,22450688,10485760,1,true,full
UC4,label_compact_mb,DB1,512,4,setup,207.616,51135040,0,0,false,full
UC4,label_compact_mb,DB1,512,4,precomp,0.000,0,0,0,false,full
UC4,label_compact_mb,DB1,512,4,encrypt,15.576,11967504,0,0,false,full
UC4,label_compact_mb,DB1,512,4,eval,263.190,44514104,0,0,false,full
UC4,label_compact_mb,DB1,512,4,decrypt,20.379,-1570464,7340032,1,true,full
UC4,label_cf_scalar,DB1,512,4,setup,10.606,10011816,0,0,false,full
UC4,label_cf_scalar,DB1,512,4,precomp,0.000,0,0,0,false,full
UC4,label_cf_scalar,DB1,512,4,encrypt,29.070,14462712,0,0,false,full
UC4,label_cf_scalar,DB1,512,4,eval,19.284,42284416,0,0,false,full
UC4,label_cf_scalar,DB1,512,4,decrypt,11.035,3936832,4194304,1,true,full
UC4,std,DB1,512,5,setup,250.786,75292944,0,0,false,full
UC4,std,DB1,512,5,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,5,encrypt,15.179,7139128,0,0,false,full
UC4,std,DB1,512,5,eval,286.413,52191624,0,0,false,full
UC4,std,DB1,512,5,decrypt,10.315,-2226240,4194304,1,true,full
UC4,label_compact,DB1,512,5,setup,215.548,72145888,0,0,false,full
UC4,label_compact,DB1,512,5,precomp,0.001,0,0,0,false,full
UC4,label_compact,DB1,512,5,encrypt,14.819,12598496,0,0,false,full
UC4,label_compact,DB1,512,5,eval,266.810,24150312,0,0,false,full
UC4,label_compact,DB1,512,5,decrypt,18.333,16675624,7340032,1,true,full
UC4,label_compact_max,DB1,512,5,setup,211.538,72145808,0,0,false,full
UC4,label_compact_max,DB1,512,5,precomp,0.001,0,0,0,false,full
UC4,label_compact_max,DB1,512,5,encrypt,15.250,12598704,0,0,false,full
UC4,label_compact_max,DB1,512,5,eval,401.759,68945920,0,0,false,full
UC4,label_compact_max,DB1,512,5,decrypt,24.546,19297752,10485760,1,true,full
UC4,label_compact_mb,DB1,512,5,setup,205.465,61640400,0,0,false,full
UC4,label_compact_mb,DB1,512,5,precomp,0.000,0,0,0,false,full
UC4,label_compact_mb,DB1,512,5,encrypt,15.349,11968368,0,0,false,full
UC4,label_compact_mb,DB1,512,5,eval,262.748,44514328,0,0,false,full
UC4,label_compact_mb,DB1,512,5,decrypt,17.643,16675736,7340032,1,true,full
UC4,label_cf_scalar,DB1,512,5,setup,10.385,9993760,0,0,false,full
UC4,label_cf_scalar,DB1,512,5,precomp,0.000,0,0,0,false,full
UC4,label_cf_scalar,DB1,512,5,encrypt,31.674,8746160,0,0,false,full
UC4,label_cf_scalar,DB1,512,5,eval,14.285,21133888,0,0,false,full
UC4,label_cf_scalar,DB1,512,5,decrypt,9.952,3940096,4194304,1,true,full
UC4,std,DB1,512,6,setup,244.020,70039968,0,0,false,full
UC4,std,DB1,512,6,precomp,0.000,0,0,0,false,full
