use_case,variant,db_label,n,run_id,phase,elapsed_ms,heap_b,comm_bytes,rounds,correct,param_profile
UC4,label_compact_max,DB1,512,4,setup,217.789,51134608,0,0,false,full
UC4,label_compact_max,DB1,512,4,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,4,encrypt,18.202,12598448,0,0,false,full
UC4,label_compact_max,DB1,512,4,eval,394.595,48184488,0,0,false,full
UC4,label_compact_max,DB1,512,4,decrypt,25.180,-1833488,10485760,1,true,full
UC4,label_compact_mb,DB1,512,4,setup,214.528,72145792,0,0,false,full
UC4,label_compact_mb,DB1,512,4,precomp,0.000,0,0,0,false,full
UC4,label_compact_mb,DB1,512,4,encrypt,15.462,11968960,0,0,false,full
UC4,label_compact_mb,DB1,512,4,eval,255.952,65273792,0,0,false,full
UC4,label_compact_mb,DB1,512,4,decrypt,19.047,16676408,7340032,1,true,full
UC4,std,DB1,512,5,setup,240.212,70304344,0,0,false,full
UC4,std,DB1,512,5,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,5,encrypt,13.215,7139128,0,0,false,full
UC4,std,DB1,512,5,eval,282.276,54298568,0,0,false,full
UC4,std,DB1,512,5,decrypt,8.411,-2223168,4194304,1,true,full
UC4,label_compact,DB1,512,5,setup,214.114,72145888,0,0,false,full
UC4,label_compact,DB1,512,5,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,5,encrypt,14.809,12598368,0,0,false,full
UC4,label_compact,DB1,512,5,eval,261.178,65273776,0,0,false,full
UC4,label_compact,DB1,512,5,decrypt,18.920,19303840,7340032,1,true,full
UC4,label_compact_max,DB1,512,5,setup,213.133,51267448,0,0,false,full
UC4,label_compact_max,DB1,512,5,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,5,encrypt,17.122,12598512,0,0,false,full
UC4,label_compact_max,DB1,512,5,eval,394.970,48184136,0,0,false,full
UC4,label_compact_max,DB1,512,5,decrypt,24.586,-1832384,10485760,1,true,full
UC4,label_compact_mb,DB1,512,5,setup,211.254,70571968,0,0,false,full
UC4,label_compact_mb,DB1,512,5,precomp,0.000,0,0,0,false,full
UC4,label_compact_mb,DB1,512,5,encrypt,14.174,11968272,0,0,false,full
UC4,label_compact_mb,DB1,512,5,eval,257.030,44513688,0,0,false,full
UC4,label_compact_mb,DB1,512,5,decrypt,17.576,16675624,7340032,1,true,full
UC4,std,DB1,512,6,setup,238.774,70568848,0,0,false,full
UC4,std,DB1,512,6,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,6,encrypt,15.248,7139128,0,0,false,full
UC4,std,DB1,512,6,eval,283.311,52191448,0,0,false,full
UC4,std,DB1,512,6,decrypt,8.568,6305944,4194304,1,true,full
UC4,label_compact,DB1,512,6,setup,202.627,62169072,0,0,false,full
UC4,label_compact,DB1,512,6,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,6,encrypt,17.555,12598496,0,0,false,full
UC4,label_compact,DB1,512,6,eval,264.873,44513560,0,0,false,full
UC4,label_compact,DB1,512,6,decrypt,17.922,16676408,7340032,1,true,full
UC4,label_compact_max,DB1,512,6,setup,208.993,70572096,0,0,false,full
UC4,label_compact_max,DB1,512,6,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,6,encrypt,15.802,12598448,0,0,false,full
UC4,label_compact_max,DB1,512,6,eval,407.499,48184904,0,0,false,full
UC4,label_compact_max,DB1,512,6,decrypt,25.483,-1832832,10485760,1,true,full
UC4,label_compact_mb,DB1,512,6,setup,211.704,72145792,0,0,false,full
UC4,label_compact_mb,DB1,512,6,precomp,0.000,0,0,0,false,full
UC4,label_compact_mb,DB1,512,6,encrypt,14.420,11967520,0,0,false,full
UC4,label_compact_mb,DB1,512,6,eval,266.072,37090264,0,0,false,full
UC4,label_compact_mb,DB1,512,6,decrypt,17.529,16675400,7340032,1,true,full
UC4,std,DB1,512,7,setup,242.461,70039696,0,0,false,full
UC4,std,DB1,512,7,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,7,encrypt,13.633,7139128,0,0,false,full
UC4,std,DB1,512,7,eval,282.002,53244984,0,0,false,full
UC4,std,DB1,512,7,decrypt,11.105,137008,4194304,1,true,full
UC4,label_compact,DB1,512,7,setup,213.555,72146112,0,0,false,full
UC4,label_compact,DB1,512,7,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,7,encrypt,15.333,12598448,0,0,false,full
UC4,label_compact,DB1,512,7,eval,256.525,24149544,0,0,false,full
UC4,label_compact,DB1,512,7,decrypt,17.981,19303856,7340032,1,true,full
UC4,label_compact_max,DB1,512,7,setup,217.950,51398632,0,0,false,full
UC4,label_compact_max,DB1,512,7,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,7,encrypt,17.566,12598400,0,0,false,full
UC4,label_compact_max,DB1,512,7,eval,403.005,48184440,0,0,false,full
UC4,label_compact_max,DB1,512,7,decrypt,23.423,19298088,10485760,1,true,full
UC4,label_compact_mb,DB1,512,7,setup,213.364,72145792,0,0,false,full
UC4,label_compact_mb,DB1,512,7,precomp,0.000,0,0,0,false,full
UC4,label_compact_mb,DB1,512,7,encrypt,14.961,11968576,0,0,false,full
UC4,label_compact_mb,DB1,512,7,eval,265.927,44513448,0,0,false,full
UC4,label_compact_mb,DB1,512,7,decrypt,21.066,-253368,7340032,1,true,full
UC4,std,DB1,512,8,setup,243.819,68465888,0,0,false,full
UC4,std,DB1,512,8,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,8,encrypt,14.040,7139128,0,0,false,full
UC4,std,DB1,512,8,eval,284.251,54298568,0,0,false,full
UC4,std,DB1,512,8,decrypt,8.267,4860792,4194304,1,true,full
UC4,label_compact,DB1,512,8,setup,213.459,51267528,0,0,false,full
UC4,label_compact,DB1,512,8,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,8,encrypt,16.005,12598368,0,0,false,full
UC4,label_compact,DB1,512,8,eval,261.430,65273568,0,0,false,full
UC4,label_compact,DB1,512,8,decrypt,18.516,16675400,7340032,1,true,full
UC4,label_compact_max,DB1,512,8,setup,209.013,61640176,0,0,false,full
UC4,label_compact_max,DB1,512,8,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,8,encrypt,14.961,12598272,0,0,false,full
UC4,label_compact_max,DB1,512,8,eval,398.025,26772136,0,0,false,full
UC4,label_compact_max,DB1,512,8,decrypt,23.734,22450704,10485760,1,true,full
UC4,label_compact_mb,DB1,512,8,setup,214.291,51267768,0,0,false,full
UC4,label_compact_mb,DB1,512,8,precomp,0.000,0,0,0,false,full
UC4,label_compact_mb,DB1,512,8,encrypt,15.172,11967968,0,0,false,full
UC4,label_compact_mb,DB1,512,8,eval,262.280,44513576,0,0,false,full
UC4,label_compact_mb,DB1,512,8,decrypt,20.574,4733744,7340032,1,true,full
UC4,std,DB1,512,9,setup,244.701,65319072,0,0,false,full
UC4,std,DB1,512,9,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,9,encrypt,13.223,7139128,0,0,false,full
UC4,std,DB1,512,9,eval,281.129,53244936,0,0,false,full
UC4,std,DB1,512,9,decrypt,9.986,4860792,4194304,1,true,full
UC4,label_compact,DB1,512,9,setup,208.947,72145776,0,0,false,full
UC4,label_compact,DB1,512,9,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,9,encrypt,15.064,12598448,0,0,false,full
UC4,label_compact,DB1,512,9,eval,260.176,37947688,0,0,false,full
UC4,label_compact,DB1,512,9,decrypt,18.359,19303840,7340032,1,true,full
UC4,label_compact_max,DB1,512,9,setup,214.312,51398712,0,0,false,full
UC4,label_compact_max,DB1,512,9,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,9,encrypt,16.534,12598544,0,0,false,full
UC4,label_compact_max,DB1,512,9,eval,392.332,26788328,0,0,false,full
UC4,label_compact_max,DB1,512,9,decrypt,24.291,-1832384,10485760,1,true,full
UC4,label_compact_mb,DB1,512,9,setup,209.027,51267432,0,0,false,full
UC4,label_compact_mb,DB1,512,9,precomp,0.000,0,0,0,false,full
UC4,label_compact_mb,DB1,512,9,encrypt,16.133,11967232,0,0,false,full
UC4,label_compact_mb,DB1,512,9,eval,267.474,44513448,0,0,false,full
UC4,label_compact_mb,DB1,512,9,decrypt,20.024,16676296,7340032,1,true,full
UC4,std,DB1,512,10,setup,235.864,54545736,0,0,false,full
UC4,std,DB1,512,10,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,10,encrypt,14.997,7139128,0,0,false,full
UC4,std,DB1,512,10,eval,281.796,54298568,0,0,false,full
UC4,std,DB1,512,10,decrypt,8.439,4860792,4194304,1,true,full
UC4,label_compact,DB1,512,10,setup,213.782,67425360,0,0,false,full
UC4,label_compact,DB1,512,10,precomp,0.001,0,0,0,false,full
UC4,label_compact,DB1,512,10,encrypt,17.054,12598288,0,0,false,full
UC4,label_compact,DB1,512,10,eval,262.189,44513448,0,0,false,full
UC4,label_compact,DB1,512,10,decrypt,20.624,-1570464,7340032,1,true,full
UC4,label_compact_max,DB1,512,10,setup,216.536,51398632,0,0,false,full
UC4,label_compact_max,DB1,512,10,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,10,encrypt,16.033,12598496,0,0,false,full
UC4,label_compact_max,DB1,512,10,eval,403.948,26772120,0,0,false,full
UC4,label_compact_max,DB1,512,10,decrypt,26.015,-1832272,10485760,1,true,full
UC4,label_compact_mb,DB1,512,10,setup,213.871,51399256,0,0,false,full
UC4,label_compact_mb,DB1,512,10,precomp,0.000,0,0,0,false,full
UC4,label_compact_mb,DB1,512,10,encrypt,15.515,11967856,0,0,false,full
UC4,label_compact_mb,DB1,512,10,eval,261.009,44513560,0,0,false,full
UC4,label_compact_mb,DB1,512,10,decrypt,21.859,-253416,7340032,1,true,full
UC4,std,DB1,512,11,setup,243.102,70304344,0,0,false,full
UC4,std,DB1,512,11,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,11,encrypt,14.208,7139128,0,0,false,full
UC4,std,DB1,512,11,eval,281.120,54298568,0,0,false,full
UC4,std,DB1,512,11,decrypt,9.462,6306136,4194304,1,true,full
UC4,label_compact,DB1,512,11,setup,214.808,72410968,0,0,false,full
UC4,label_compact,DB1,512,11,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,11,encrypt,16.781,12598528,0,0,false,full
UC4,label_compact,DB1,512,11,eval,258.790,65274224,0,0,false,full
UC4,label_compact,DB1,512,11,decrypt,20.526,-1570464,7340032,1,true,full
UC4,label_compact_max,DB1,512,11,setup,214.078,70572096,0,0,false,full
UC4,label_compact_max,DB1,512,11,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,11,encrypt,16.641,12598480,0,0,false,full
UC4,label_compact_max,DB1,512,11,eval,403.577,26772456,0,0,false,full
UC4,label_compact_max,DB1,512,11,decrypt,24.001,-1832384,10485760,1,true,full
UC4,label_compact_mb,DB1,512,11,setup,216.325,70571808,0,0,false,full
UC4,label_compact_mb,DB1,512,11,precomp,0.001,0,0,0,false,full
UC4,label_compact_mb,DB1,512,11,encrypt,15.866,11969184,0,0,false,full
UC4,label_compact_mb,DB1,512,11,eval,268.552,44513560,0,0,false,full
UC4,label_compact_mb,DB1,512,11,decrypt,18.970,16675752,7340032,1,true,full
UC4,std,DB1,512,12,setup,245.474,59534096,0,0,false,full
UC4,std,DB1,512,12,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,12,encrypt,13.443,7139128,0,0,false,full
UC4,std,DB1,512,12,eval,276.321,52191448,0,0,false,full
UC4,std,DB1,512,12,decrypt,7.875,4860792,4194304,1,true,full
UC4,label_compact,DB1,512,12,setup,218.711,72146000,0,0,false,full
UC4,label_compact,DB1,512,12,precomp,0.001,0,0,0,false,full
UC4,label_compact,DB1,512,12,encrypt,16.769,12598560,0,0,false,full
UC4,label_compact,DB1,512,12,eval,260.264,65274144,0,0,false,full
UC4,label_compact,DB1,512,12,decrypt,19.366,-1570448,7340032,1,true,full
UC4,label_compact_max,DB1,512,12,setup,213.881,72145920,0,0,false,full
UC4,label_compact_max,DB1,512,12,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,12,encrypt,14.392,12598736,0,0,false,full
UC4,label_compact_max,DB1,512,12,eval,394.543,26771576,0,0,false,full
UC4,label_compact_max,DB1,512,12,decrypt,24.239,5258400,10485760,1,true,full
UC4,label_compact_mb,DB1,512,12,setup,214.871,72145952,0,0,false,full
UC4,label_compact_mb,DB1,512,12,precomp,0.000,0,0,0,false,full
UC4,label_compact_mb,DB1,512,12,encrypt,15.331,11967552,0,0,false,full
UC4,label_compact_mb,DB1,512,12,eval,262.564,24150488,0,0,false,full
UC4,label_compact_mb,DB1,512,12,decrypt,20.891,16675736,7340032,1,true,full
UC4,std,DB1,512,13,setup,246.545,70304808,0,0,false,full
UC4,std,DB1,512,13,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,13,encrypt,14.221,7139128,0,0,false,full
UC4,std,DB1,512,13,eval,284.713,54298744,0,0,false,full
UC4,std,DB1,512,13,decrypt,8.740,6305944,4194304,1,true,full
UC4,label_compact,DB1,512,13,setup,214.036,51134688,0,0,false,full
UC4,label_compact,DB1,512,13,precomp,0.001,0,0,0,false,full
UC4,label_compact,DB1,512,13,encrypt,17.750,12598720,0,0,false,full
UC4,label_compact,DB1,512,13,eval,267.047,24150120,0,0,false,full
UC4,label_compact,DB1,512,13,decrypt,20.026,-1570688,7340032,1,true,full
UC4,label_compact_max,DB1,512,13,setup,217.617,51134832,0,0,false,full
UC4,label_compact_max,DB1,512,13,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,13,encrypt,15.069,12598464,0,0,false,full
UC4,label_compact_max,DB1,512,13,eval,400.271,26771576,0,0,false,full
UC4,label_compact_max,DB1,512,13,decrypt,22.618,19297976,10485760,1,true,full
UC4,label_compact_mb,DB1,512,13,setup,211.042,70572032,0,0,false,full
UC4,label_compact_mb,DB1,512,13,precomp,0.000,0,0,0,false,full
UC4,label_compact_mb,DB1,512,13,encrypt,14.374,11968976,0,0,false,full
UC4,label_compact_mb,DB1,512,13,eval,263.041,24149688,0,0,false,full
UC4,label_compact_mb,DB1,512,13,decrypt,19.853,16679784,7340032,1,true,full
UC4,std,DB1,512,14,setup,242.988,60062720,0,0,false,full
UC4,std,DB1,512,14,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,14,encrypt,13.361,7139128,0,0,false,full
UC4,std,DB1,512,14,eval,279.644,52191448,0,0,false,full
UC4,std,DB1,512,14,decrypt,9.082,6309192,4194304,1,true,full
UC4,label_compact,DB1,512,14,setup,206.747,61639936,0,0,false,full
UC4,label_compact,DB1,512,14,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,14,encrypt,16.361,12598704,0,0,false,full
UC4,label_compact,DB1,512,14,eval,268.544,44514440,0,0,false,full
UC4,label_compact,DB1,512,14,decrypt,17.277,16676296,7340032,1,true,full
UC4,label_compact_max,DB1,512,14,setup,212.109,72145696,0,0,false,full
UC4,label_compact_max,DB1,512,14,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,14,encrypt,14.316,12598400,0,0,false,full
UC4,label_compact_max,DB1,512,14,eval,397.848,48184136,0,0,false,full
UC4,label_compact_max,DB1,512,14,decrypt,22.666,19297752,10485760,1,true,full
UC4,label_compact_mb,DB1,512,14,setup,212.588,51134656,0,0,false,full
UC4,label_compact_mb,DB1,512,14,precomp,0.000,0,0,0,false,full
UC4,label_compact_mb,DB1,512,14,encrypt,17.212,11966928,0,0,false,full
UC4,label_compact_mb,DB1,512,14,eval,263.558,29292072,0,0,false,full
UC4,label_compact_mb,DB1,512,14,decrypt,18.719,19303840,7340032,1,true,full
UC4,std,DB1,512,15,setup,245.259,75292672,0,0,false,full
UC4,std,DB1,512,15,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,15,encrypt,13.342,7139128,0,0,false,full
UC4,std,DB1,512,15,eval,279.447,52191624,0,0,false,full
UC4,std,DB1,512,15,decrypt,8.232,-2226432,4194304,1,true,full
UC4,label_compact,DB1,512,15,setup,216.417,72145664,0,0,false,full
UC4,label_compact,DB1,512,15,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,15,encrypt,18.406,12598464,0,0,false,full
UC4,label_compact,DB1,512,15,eval,256.449,85629552,0,0,false,full
UC4,label_compact,DB1,512,15,decrypt,20.395,-1570464,7340032,1,true,full
UC4,label_compact_max,DB1,512,15,setup,212.024,70571872,0,0,false,full
UC4,label_compact_max,DB1,512,15,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,15,encrypt,14.836,12598608,0,0,false,full
UC4,label_compact_max,DB1,512,15,eval,396.956,48184152,0,0,false,full
UC4,label_compact_max,DB1,512,15,decrypt,22.787,-253368,10485760,1,true,full
UC4,label_compact_mb,DB1,512,15,setup,212.915,56387408,0,0,false,full
UC4,label_compact_mb,DB1,512,15,precomp,0.001,0,0,0,false,full
UC4,label_compact_mb,DB1,512,15,encrypt,14.892,11969072,0,0,false,full
UC4,label_compact_mb,DB1,512,15,eval,266.838,44514104,0,0,false,full
UC4,label_compact_mb,DB1,512,15,decrypt,18.025,16674952,7340032,1,true,full
UC4,std,DB1,512,16,setup,232.512,68465888,0,0,false,full
UC4,std,DB1,512,16,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,16,encrypt,12.444,7139128,0,0,false,full
UC4,std,DB1,512,16,eval,280.436,54298744,0,0,false,full
UC4,std,DB1,512,16,decrypt,7.556,6305944,4194304,1,true,full
UC4,label_compact,DB1,512,16,setup,211.780,70571952,0,0,false,full
UC4,label_compact,DB1,512,16,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,16,encrypt,14.515,12598368,0,0,false,full
UC4,label_compact,DB1,512,16,eval,262.271,44514328,0,0,false,full
UC4,label_compact,DB1,512,16,decrypt,19.221,16675400,7340032,1,true,full
UC4,label_compact_max,DB1,512,16,setup,211.545,70572096,0,0,false,full
UC4,label_compact_max,DB1,512,16,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,16,encrypt,15.407,12598592,0,0,false,full
UC4,label_compact_max,DB1,512,16,eval,398.205,26772232,0,0,false,full
UC4,label_compact_max,DB1,512,16,decrypt,22.130,19297752,10485760,1,true,full
UC4,label_compact_mb,DB1,512,16,setup,214.951,70571920,0,0,false,full
UC4,label_compact_mb,DB1,512,16,precomp,0.000,0,0,0,false,full
UC4,label_compact_mb,DB1,512,16,encrypt,15.263,11967376,0,0,false,full
UC4,label_compact_mb,DB1,512,16,eval,260.019,65274672,0,0,false,full
UC4,label_compact_mb,DB1,512,16,decrypt,21.098,16675736,7340032,1,true,full
UC4,std,DB1,512,17,setup,243.338,70571824,0,0,false,full
UC4,std,DB1,512,17,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,17,encrypt,12.898,7139128,0,0,false,full
UC4,std,DB1,512,17,eval,287.391,53244984,0,0,false,full
UC4,std,DB1,512,17,decrypt,9.338,6309192,4194304,1,true,full
UC4,label_compact,DB1,512,17,setup,213.158,70571952,0,0,false,full
UC4,label_compact,DB1,512,17,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,17,encrypt,15.077,12598768,0,0,false,full
UC4,label_compact,DB1,512,17,eval,261.623,65273920,0,0,false,full
UC4,label_compact,DB1,512,17,decrypt,21.955,-1570464,7340032,1,true,full
UC4,label_compact_max,DB1,512,17,setup,222.176,56387472,0,0,false,full
UC4,label_compact_max,DB1,512,17,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,17,encrypt,16.350,12598544,0,0,false,full
UC4,label_compact_max,DB1,512,17,eval,400.060,26771592,0,0,false,full
UC4,label_compact_max,DB1,512,17,decrypt,26.035,-1832832,10485760,1,true,full
UC4,label_compact_mb,DB1,512,17,setup,214.123,51267608,0,0,false,full
UC4,label_compact_mb,DB1,512,17,precomp,0.000,0,0,0,false,full
UC4,label_compact_mb,DB1,512,17,encrypt,17.177,11967744,0,0,false,full
UC4,label_compact_mb,DB1,512,17,eval,262.292,24150312,0,0,false,full
UC4,label_compact_mb,DB1,512,17,decrypt,17.726,16676296,7340032,1,true,full
UC4,std,DB1,512,18,setup,249.950,54810480,0,0,false,full
UC4,std,DB1,512,18,precomp,0.000,0,0,0,false,full
UC4,std,DB1,512,18,encrypt,14.163,7139128,0,0,false,full
UC4,std,DB1,512,18,eval,281.941,54298568,0,0,false,full
UC4,std,DB1,512,18,decrypt,10.003,6306136,4194304,1,true,full
UC4,label_compact,DB1,512,18,setup,215.323,70571952,0,0,false,full
UC4,label_compact,DB1,512,18,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,18,encrypt,14.922,12598384,0,0,false,full
UC4,label_compact,DB1,512,18,eval,263.635,64849128,0,0,false,full
UC4,label_compact,DB1,512,18,decrypt,20.671,6572096,7340032,1,true,full
UC4,label_compact_max,DB1,512,18,setup,213.432,60066256,0,0,false,full
UC4,label_compact_max,DB1,512,18,precomp,0.000,0,0,0,false,full
UC4,label_compact_max,DB1,512,18,encrypt,15.827,12598544,0,0,false,full
UC4,label_compact_max,DB1,512,18,eval,398.949,26772392,0,0,false,full
UC4,label_compact_max,DB1,512,18,decrypt,25.174,-1832496,10485760,1,true,full
UC4,label_compact_mb,DB1,512,18,setup,207.996,70571920,0,0,false,full
UC4,label_compact_mb,DB1,512,18,precomp,0.001,0,0,0,false,full
UC4,label_compact_mb,DB1,512,18,encrypt,14.209,11968288,0,0,false,full
UC4,label_compact_mb,DB1,512,18,eval,260.064,65274336,0,0,false,full
UC4,label_compact_mb,DB1,512,18,decrypt,19.559,-1570688,7340032,1,true,full
UC4,std,DB1,512,19,setup,237.342,70039600,0,0,false,full
UC4,std,DB1,512,19,precomp,0.001,0,0,0,false,full
UC4,std,DB1,512,19,encrypt,13.064,7139128,0,0,false,full
UC4,std,DB1,512,19,eval,281.900,52191624,0,0,false,full
UC4,std,DB1,512,19,decrypt,8.603,6306136,4194304,1,true,full
UC4,label_compact,DB1,512,19,setup,213.302,70572176,0,0,false,full
UC4,label_compact,DB1,512,19,precomp,0.000,0,0,0,false,full
UC4,label_compact,DB1,512,19,encrypt,15.104,12598704,0,0,false,full
UC4,label_compact,DB1,512,19,eval,256.706,85637584,0,0,false,full
UC4,label_compact,DB1,512,19,decrypt,20.088,4733296,7340032,1,true,full
